fila_limpia,conjunto
24271,test
24272,train
24273,train
24274,train
24275,test
24276,train
24277,test
24278,test
24279,validacion
24280,train
24281,validacion
24282,train
24283,train
24284,train
24285,train
24286,test
24287,train
24288,train
24289,train
24290,train
24291,train
24292,train
24293,train
24294,train
24295,train
24296,train
24297,test
24298,train
24299,train
24300,train
24301,train
24302,test
24303,train
24304,train
24305,train
24306,train
24307,train
24308,train
24309,train
24310,test
24311,train
24312,train
24313,train
24314,train
24315,train
24316,train
24317,validacion
24318,train
24319,train
24320,train
24321,train
24322,validacion
24323,train
24324,train
24325,train
24326,train
24327,test
24328,train
24329,train
24330,validacion
24331,train
24332,train
24333,train
24334,train
24335,train
24336,train
24337,validacion
24338,test
24339,validacion
24340,train
24341,test
24342,train
24343,train
24344,validacion
24345,test
24346,train
24347,train
24348,train
24349,train
24350,train
24351,train
24352,validacion
24353,train
24354,train
24355,train
24356,test
24357,validacion
24358,train
24359,test
24360,validacion
24361,train
24362,train
24363,train
24364,test
24365,train
24366,train
24367,train
24368,train
24369,train
24370,train
24371,train
24372,train
24373,train
24374,train
24375,train
24376,train
24377,train
24378,train
24379,train
24380,train
24381,validacion
24382,test
24383,train
24384,train
24385,train
24386,validacion
24387,train
24388,train
24389,train
24390,train
24391,train
24392,validacion
24393,test
24394,train
24395,train
24396,train
24397,test
24398,validacion
24399,train
24400,test
24401,train
24402,train
24403,train
24404,validacion
24405,validacion
24406,validacion
24407,test
24408,train
24409,train
24410,train
24411,validacion
24412,validacion
24413,train
24414,validacion
24415,test
24416,train
24417,train
24418,train
24419,validacion
24420,train
24421,validacion
24422,train
24423,train
24424,train
24425,train
24426,train
24427,train
24428,train
24429,train
24430,train
24431,train
24432,train
24433,train
24434,train
24435,train
24436,test
24437,train
24438,validacion
24439,train
24440,validacion
24441,train
24442,train
24443,test
24444,train
24445,train
24446,validacion
24447,validacion
24448,train
24449,train
24450,train
24451,train
24452,test
24453,train
24454,test
24455,train
24456,train
24457,validacion
24458,train
24459,train
24460,train
24461,train
24462,train
24463,validacion
24464,validacion
24465,train
24466,train
24467,train
24468,train
24469,train
24470,test
24471,validacion
24472,test
24473,test
24474,train
24475,train
24476,train
24477,test
24478,train
24479,train
24480,train
24481,train
24482,train
24483,validacion
24484,train
24485,test
24486,train
24487,train
24488,train
24489,test
24490,train
24491,train
24492,train
24493,train
24494,train
24495,train
24496,validacion
24497,train
24498,train
24499,train
24500,train
24501,train
24502,train
24503,validacion
24504,train
24505,test
24506,train
24507,train
24508,train
24509,test
24510,test
24511,validacion
24512,validacion
24513,train
24514,train
24515,test
24516,test
24517,train
24518,validacion
24519,train
24520,train
24521,test
24522,train
24523,train
24524,train
24525,train
24526,train
24527,train
24528,train
24529,train
24530,train
24531,train
24532,train
24533,test
24534,test
24535,train
24536,train
24537,validacion
24538,train
24539,validacion
24540,test
24541,train
24542,test
24543,validacion
24544,train
24545,train
24546,test
24547,validacion
24548,train
24549,test
24550,train
24551,test
24552,train
24553,train
24554,train
24555,train
24556,train
24557,train
24558,train
24559,train
24560,test
24561,train
24562,train
24563,test
24564,validacion
24565,train
24566,train
24567,train
24568,validacion
24569,train
24570,validacion
24571,test
24572,train
24573,train
24574,train
24575,train
24576,test
24577,train
24578,train
24579,train
24580,train
24581,test
24582,train
24583,train
24584,train
24585,train
24586,train
24587,validacion
24588,train
24589,validacion
24590,train
24591,test
24592,train
24593,train
24594,train
24595,train
24596,train
24597,train
24598,validacion
24599,train
24600,test
24601,validacion
24602,train
24603,train
24604,train
24605,train
24606,train
24607,train
24608,train
24609,test
24610,validacion
24611,train
24612,train
24613,validacion
24614,validacion
24615,train
24616,train
24617,train
24618,validacion
24619,train
24620,train
24621,train
24622,validacion
24623,train
24624,train
24625,train
24626,train
24627,validacion
24628,train
24629,test
24630,train
24631,validacion
24632,validacion
24633,train
24634,test
24635,test
24636,train
24637,validacion
24638,train
24639,test
24640,train
24641,train
24642,validacion
24643,test
24644,validacion
24645,train
24646,train
24647,validacion
24648,validacion
24649,validacion
24650,train
24651,train
24652,train
24653,test
24654,train
24655,train
24656,train
24657,train
24658,test
24659,validacion
24660,train
24661,test
24662,test
24663,train
24664,validacion
24665,train
24666,train
24667,train
24668,train
24669,test
24670,train
24671,test
24672,train
24673,train
24674,test
24675,validacion
24676,train
24677,test
24678,test
24679,train
24680,validacion
24681,train
24682,train
24683,validacion
24684,validacion
24685,train
24686,train
24687,train
24688,validacion
24689,train
24690,train
24691,train
24692,train
24693,train
24694,validacion
24695,train
24696,train
24697,train
24698,validacion
24699,test
24700,train
24701,test
24702,train
24703,train
24704,train
24705,train
24706,train
24707,test
24708,test
24709,test
24710,train
24711,train
24712,test
24713,train
24714,train
24715,validacion
24716,train
24717,train
24718,train
24719,train
24720,train
24721,train
24722,train
24723,train
24724,train
24725,train
24726,test
24727,validacion
24728,train
24729,validacion
24730,validacion
24731,train
24732,train
24733,train
24734,train
24735,train
24736,train
24737,train
24738,test
24739,train
24740,train
24741,train
24742,train
24743,train
24744,train
24745,train
24746,train
24747,train
24748,train
24749,test
24750,test
24751,validacion
24752,train
24753,train
24754,train
24755,train
24756,validacion
24757,train
24758,train
24759,validacion
24760,train
24761,train
24762,train
24763,train
24764,test
24765,validacion
24766,train
24767,validacion
24768,train
24769,train
24770,train
24771,train
24772,train
24773,train
24774,train
24775,test
24776,validacion
24777,train
24778,test
24779,train
24780,train
24781,train
24782,train
24783,test
24784,test
24785,test
24786,test
24787,train
24788,train
24789,test
24790,train
24791,train
24792,train
24793,train
24794,train
24795,test
24796,train
24797,validacion
24798,train
24799,test
24800,train
24801,train
24802,train
24803,test
24804,validacion
24805,validacion
24806,train
24807,train
24808,validacion
24809,train
24810,train
24811,test
24812,train
24813,train
24814,train
24815,train
24816,train
24817,train
24818,validacion
24819,train
24820,train
24821,validacion
24822,test
24823,test
24824,validacion
24825,train
24826,validacion
24827,test
24828,train
24829,train
24830,train
24831,test
24832,train
24833,train
24834,train
24835,train
24836,train
24837,train
24838,train
24839,train
24840,train
24841,train
24842,train
24843,train
24844,train
24845,validacion
24846,train
24847,test
24848,train
24849,validacion
24850,train
24851,train
24852,train
24853,train
24854,train
24855,train
24856,train
24857,train
24858,train
24859,test
24860,train
24861,test
24862,train
24863,train
24864,train
24865,train
24866,test
24867,train
24868,test
24869,train
24870,test
24871,train
24872,train
24873,train
24874,train
24875,test
24876,train
24877,test
24878,validacion
24879,validacion
24880,train
24881,train
24882,test
24883,validacion
24884,train
24885,test
24886,train
24887,train
24888,validacion
24889,validacion
24890,train
24891,train
24892,train
24893,train
24894,test
24895,train
24896,validacion
24897,validacion
24898,train
24899,test
24900,train
24901,validacion
24902,test
24903,validacion
24904,train
24905,test
24906,test
24907,test
24908,train
24909,train
24910,train
24911,train
24912,train
24913,test
24914,train
24915,train
24916,validacion
24917,train
24918,validacion
24919,test
24920,train
24921,train
24922,train
24923,validacion
24924,train
24925,validacion
24926,train
24927,test
24928,train
24929,train
24930,validacion
24931,train
24932,train
24933,train
24934,train
24935,train
24936,train
24937,train
24938,test
24939,train
24940,train
24941,train
24942,train
24943,validacion
24944,train
24945,train
24946,validacion
24947,train
24948,train
24949,validacion
24950,train
24951,validacion
24952,validacion
24953,train
24954,train
24955,train
24956,train
24957,test
24958,train
24959,train
24960,train
24961,train
24962,train
24963,train
24964,validacion
24965,validacion
24966,test
24967,validacion
24968,train
24969,train
24970,validacion
24971,train
24972,train
24973,train
24974,train
24975,validacion
24976,validacion
24977,train
24978,validacion
24979,train
24980,train
24981,train
24982,train
24983,train
24984,train
24985,test
24986,train
24987,train
24988,train
24989,train
24990,validacion
24991,test
24992,train
24993,train
24994,validacion
24995,train
24996,train
24997,train
24998,train
24999,train
25000,validacion
25001,train
25002,train
25003,train
25004,train
25005,train
25006,train
25007,validacion
25008,train
25009,validacion
25010,test
25011,test
25012,validacion
25013,validacion
25014,train
25015,train
25016,validacion
25017,train
25018,train
25019,train
25020,train
25021,train
25022,train
25023,train
25024,train
25025,train
25026,train
25027,test
25028,train
25029,train
25030,train
25031,train
25032,train
25033,validacion
25034,train
25035,validacion
25036,test
25037,train
25038,train
25039,validacion
25040,train
25041,train
25042,test
25043,validacion
25044,validacion
25045,train
25046,validacion
25047,train
25048,test
25049,train
25050,train
25051,train
25052,train
25053,train
25054,train
25055,train
25056,train
25057,train
25058,train
25059,train
25060,train
25061,train
25062,train
25063,train
25064,test
25065,train
25066,validacion
25067,train
25068,validacion
25069,train
25070,train
25071,validacion
25072,validacion
25073,test
25074,validacion
25075,test
25076,train
25077,train
25078,train
25079,train
25080,train
25081,train
25082,train
25083,test
25084,train
25085,test
25086,train
25087,train
25088,train
25089,validacion
25090,train
25091,train
25092,train
25093,train
25094,train
25095,train
25096,validacion
25097,test
25098,train
25099,train
25100,test
25101,train
25102,train
25103,train
25104,train
25105,train
25106,train
25107,test
25108,validacion
25109,validacion
25110,train
25111,test
25112,train
25113,test
25114,train
25115,train
25116,test
25117,train
25118,train
25119,validacion
25120,train
25121,test
25122,train
25123,train
25124,train
25125,train
25126,train
25127,test
25128,train
25129,validacion
25130,train
25131,test
25132,train
25133,validacion
25134,train
25135,train
25136,validacion
25137,train
25138,train
25139,train
25140,test
25141,train
25142,test
25143,train
25144,train
25145,train
25146,validacion
25147,train
25148,train
25149,train
25150,test
25151,test
25152,train
25153,train
25154,train
25155,train
25156,train
25157,train
25158,train
25159,validacion
25160,train
25161,train
25162,train
25163,train
25164,train
25165,validacion
25166,train
25167,train
25168,validacion
25169,train
25170,validacion
25171,train
25172,test
25173,train
25174,test
25175,train
25176,test
25177,train
25178,validacion
25179,train
25180,train
25181,train
25182,train
25183,test
25184,train
25185,train
25186,validacion
25187,train
25188,test
25189,train
25190,train
25191,train
25192,train
25193,train
25194,train
25195,test
25196,validacion
25197,train
25198,train
25199,train
